text;ref;nbg;datei;autor;subjekt;subjekt_type;kommentar_1;q_subjekt;subjekt_ref;prädikat;p_wert;p_ref;objekt;objekt_type;q_objekt;objekt_ref;zeit;q_zeit;kommentar_2;reihenfolge;lat;lon
Die Reise über das steile Kiglapeit.Gebirge war mir nicht geringen Beschwerlichkeiten und Gefahren verbunden und es kostete nicht wenig the und Anstrengung den von Hunden gezogenen schlitten durch den tiefen schnee vorwärts zu bringen bis wir endlich gegen Abend ein weites Thal erreichten woselbst ein schneehaus aufgeführt werden mußte in welchem wir übernachteten und sodann Tages darauf in Nain anlangeen.;https://collections.mun.ca/digital/collection/nachrichten/id/43965/rec/171;NBG 1847;1847_schmitt_J_H 11.08.18.xml;Johann Heinrich schmitt;Johann Heinrich Schmitt;person;;Q123456921;https://www.wikidata.org/wiki/Q115005149;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Am 28 April 1840 reisten wir mit 7 Missionskindern, von denen zwei unsre eigenen waren, von der Capstadt ab.;https://collections.mun.ca/digital/collection/nachrichten/id/64736/rec/190;NBG 1855;1855_stein_J_J_F.xml;Johann Jürgen Friedrich stein;Johann Jürgen Friedrich Stein;person;;Q123456933;https://www.wikidata.org/wiki/Q115005150;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Zu Folge unsers Rufes dem Heiland bey der Mission unter den Hottentotten zu dienen traten wir unsre Reise von Herrnhut aus am 13ten 09.an und gelangten über Copenhagen nach einer sechs monatlichen gefahrvollen seereise am 8ten Juny 1806 glücklich nach Gnadenthal.;https://collections.mun.ca/digital/collection/nachrichten/id/27861/rec/26;NBG 1823;1823_Bonatz_Johanna.xml;Johanna Dorothea Bonatz;Johanna Dorothea Bonatz;person;;Q123463892;https://www.wikidata.org/wiki/Q115005151;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Nach einer langwierigen und beschwerlichen seereise traf er am 8ten Juny 1806 mit seiner Frau hier in Gnadenthal ein und diente mit ihr der hiesigen Gemeine mit Treue und Angelegenheit bis er im Jahr 1810 nach Grüneskloof zog.;https://collections.mun.ca/digital/collection/nachrichten/id/30364/rec/67;NBG 1830;1830_Bonatz_J_G.xml;Johann Gottlieb Bonatz;Johanna Dorothea Koch;person;;Q123463892;https://www.wikidata.org/wiki/Q115005152;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Im Jahr 1851 sah sich ihr lieber Mann wegen zunehmender schwachheit genöthigt, nach 34jährigem Dienst in Labrador feinen Posten zu verlassen, und sie fanden hier in Herrnhut ihr Ruhepläßchen.;https://collections.mun.ca/digital/collection/nachrichten/id/73935/rec/197;NBG 1862;1862_Beck_J_C.xml;Johanne Christiane Beck;Johanne Christiane Beck;person;;Q131932979;https://www.wikidata.org/wiki/Q115005153;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Gegen Ende des 12.kamen wir in der Capstadt an, und reisten dann bald nach Grönekloof, wo es uns fehr angenehm war, das Weihnachtsfeft mit der dortigen Hottentorren.Gemeine feiern zu können.;https://collections.mun.ca/digital/collection/nachrichten/id/45400/rec/182;NBG 1849;1849_Hoffman_Johannes_Friedrich.xml;Johannes Friedrich Hoffmann;Johannes Friedrich Hoffmann;person;;Q123419925;https://www.wikidata.org/wiki/Q115005154;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Nachdem wir mit der Hottentotten.Gemeine das Neujahrs. und Heidenfest 1816 gefeiert hatten verließen wir Grönekloof und langten nach einer fünftägigen Reife in Gnadenthal , dem nunmehrigen Ort meiner Bestimmung, an, woselbst ich mich | bald einheimisch fühlte.;https://collections.mun.ca/digital/collection/nachrichten/id/68219/rec/191;NBG 1856;1856_Lemmerz_J.xml;Johannes Lemmerz;Johannes Friedrich Lemmerz;person;;Q123420358;https://www.wikidata.org/wiki/Q115005155;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Ich reiste sogleich nach Groenekloof, wo ich am 24 März mit der ledigen schwester Johanne Eleonore Wirth zur heiligen Ehe verlobt und am 14 April durch Bruder Bonaß getraut wurde.;https://collections.mun.ca/digital/collection/nachrichten/id/51042/rec/194;NBG 1859;1859_Fritsch_Johannes.xml;Johannes Fritsch;Johannes Fritsch;person;;Q123396697;https://www.wikidata.org/wiki/Q115005156;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Um so dankbarer waren wir, als wir glücklich bei der Capstadt landeten, nachdem wir 16 Wochen auf dem schiffe verbracht hatten.;https://collections.mun.ca/digital/collection/nachrichten/id/73619/rec/197;NBG 1862;1862_schulz_J_B.xml;Juliana Barbara Schulz (Mackh);Juliana Barbara Schulz;person;;Q124744576;https://www.wikidata.org/wiki/Q115005157;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
In Gnadenthal wo wir am 26sten eintrafen wurden wir von den damaligen Missionaren den Geschwistern Marsveld schwinn Kühnel Kohrhammer und Bonatz in herzlicher Liebe aufgenommen und des Abends der Gemeine vorgestellt.;https://collections.mun.ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph.xml;Johann Adolph Küster;Justine Magdalena Küster;person;;Q122707229;https://www.wikidata.org/wiki/Q115005158;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
"Die Reise nach Gnadenthal war mit vielen Beschwerden und Mühsalen verbunden, und wohl die shwerfte und unangenehmste, die ich in Afrika erlebt habe; indeß langten wir doch glücklich an, und fanden reiche Entschädigung in der Gesellschaft so vieler europäischer Geschwister.";https://collections.mun.ca/digital/collection/nachrichten/id/65386/rec/190;NBG 1855;1855_Hoffmann_M_E.xml;Maria Elisabeth Hoffmann;Maria Elisabeth Hoffmann;person;;Q123464530;https://www.wikidata.org/wiki/Q115005159;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Vor besonderen Gefahren blies ben sie bewahrt, aber die Einrichtung für die Passagiere , sowie die Beköstigung, war schlecht, sodaß unser lieber Bruder nicht allein an der sees Krankheit lang und viel zu leiden hatte, sondern auch, nachdem dieselbe überstanden war, sich nicht erholen konnte, und sich sehr angegriffen fühlte, als er am 3 October in der Capstadt landete.;https://collections.mun.ca/digital/collection/nachrichten/id/72097/rec/195;NBG 1860;1860_suhl_D_W.xml;Daniel Wilhelm suhl;Sophie Ernestina Suhl;person;;Q123495084;https://www.wikidata.org/wiki/Q115005160;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
Vor besonderen Gefahren blies ben sie bewahrt, aber die Einrichtung für die Passagiere , sowie die Beköstigung, war schlecht, sodaß unser lieber Bruder nicht allein an der sees Krankheit lang und viel zu leiden hatte, sondern auch, nachdem dieselbe überstanden war, sich nicht erholen konnte, und sich sehr angegriffen fühlte, als er am 3 October in der Capstadt landete.;https://collections.mun.ca/digital/collection/nachrichten/id/72097/rec/195;NBG 1860;1860_suhl_D_W.xml;Daniel Wilhelm suhl;Sophie Ernestina Suhl;person;;Q123495084;https://www.wikidata.org/wiki/Q115005161;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missonsort (Südafrika);weg;Q135874728;https://www-wikidata-org/wiki/Q135874728;;;;;;
In Okak wo das Labrador.schiff zuerst vor Anker ging wurden wir von unfern Fünfrigen Mitarbeitern in berzlicher Liebe bewillkommt und ich erhiele die Anweisung daselbst zu bleiben.;https://collections.mun.ca/digital/collection/nachrichten/id/43965/rec/171;NBG 1847;1847_schmitt_J_H 11.08.18.xml;Johann Heinrich schmitt;Johann Heinrich Schmitt;person;;Q123456921;https://www.wikidata.org/wiki/Q115005162;Schlüsselereignis;P793;https://www-wikidata-org/wiki/Property:P793;Weg zum Missionsort (Labrador);weg;Q135875239;https://www-wikidata-org/wiki/Q135875239;;;;;;
Im Jahr 1814 mußten meine Eltern zur Aushilfe wieder nach Gnadenthal.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Gottlieb Bonatz;person;;Q115345946;https://www-wikidata-org/wiki/Q115345946;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;1814;P585;;01-009;-34.033333333;19.55
Im Jahr 1814 mußten meine Eltern zur Aushilfe wieder nach Gnadenthal.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johanna Dorothea Bonatz;person;;Q123463892;https://www-wikidata-org/wiki/Q123463892;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;1814;P585;;01-009;-34.033333333;19.55
Die kurze Ruhezeit daselbst benußte der l. Vater zur Ausarbeitung einer neunen, umfassenden Grammatik der Kaffersprache, womit er den späteren Missionaren einen wertvollen Dienst lei Ostern des Jahres 1862 folgte unser l. Vater einem an ihn ergangenen Ruf als Diaspora. Arbeiter für schaffhausen und den Kanton Aargau.;https://collections-mun-ca/digital/collection/nachrichten/id/55633/rec/240;NBG 1893;1893_Bonatz_J_A-xml;Johann Adolf Bonatz;Johann Adolf Bonatz;person;;Q123396429;https://www-wikidata-org/wiki/Q123396429;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Kanton Aargau;location;Q11972;https://www-wikidata-org/wiki/Q11972;1862;P585;;01-161;47.418;8.11
Dieser Besuch gereichte mir zum bleibenden segen: denn ich machte daselbst eine mir sehr angenehme Bekanntschaft mit zwei Brüdern: dem Br.Christian Friedrich Richter welcher viele Jahre lang ein treuer und gesegneter Diener unsers Herrn auf Antigua gewesen ist und mit dem Br. Joh. Heinrich schmitt welcher ebenfalls als Missionar zuerst in Labrador und dann in südAfrika dem Heiland mit Treue gedient hat.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Heinrich Schmitt;person;;Q123456921;https://www-wikidata-org/wiki/Q123456921;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Süd-Afrika;location;Q258;https://www-wikidata-org/wiki/Q258;;;;05-019;-29.0;24.0
Dieser Besuch gereichte mir zum bleibenden segen: denn ich machte daselbst eine mir sehr angenehme Bekanntschaft mit zwei Brüdern: dem Br.Christian Friedrich Richter welcher viele Jahre lang ein treuer und gesegneter Diener unsers Herrn auf Antigua gewesen ist und mit dem Br. Joh. Heinrich schmitt welcher ebenfalls als Missionar zuerst in Labrador und dann in südAfrika dem Heiland mit Treue gedient hat.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Heinrich Schmitt;person;;Q123456921;https://www-wikidata-org/wiki/Q123456921;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Labrador;location;Q380307;https://www-wikidata-org/wiki/Q380307;;;;05-019;54.0;-62.0
Mein dasiger Aufenthalt war aber von kurzer Dauer: denn schon im september 1802 erhielt ich einen Ruf als Pfleger der ledigen Brüder in Christiansfeld welchen ich im Vertrauen auf die Durchhülfe des Heilandes auch annahm.;https://collections-mun-ca/digital/collection/nachrichten/id/19859/rec/104;NBG 1836;1836_Küster_Johann_Adolph-xml;Johann Adolph Küster;Johann Adolph Küster;person;;Q122707229;https://www-wikidata-org/wiki/Q122707229;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Christiansfeld;location;Q3197288;https://www-wikidata-org/wiki/Q3197288;09-1802;P585;;05-038;55.356667;9.483056
Als er aber durch den am 10 November 1850 erfolgten Heimgang seiner geliebten Frau zum zweiten Mal in den Witverstand versetz worden war, und sein vorgerücktes Alter ihm die Besorgung seiner Geschäfte erschwerte, obgleich er selbst nie darüber klagte, so wurde er im Jahr 1851 hierher nach Gnadenthal berufen, wo er seinen Miffionsdienft angefangen hatte, mit dem Auftrag, sich besonders der Kranken anzunehmen.;https://collections-mun-ca/digital/collection/nachrichten/id/51042/rec/194;NBG 1859;1859_Fritsch_Johannes-xml;Johannes Fritsch;Johannes Fritsch;person;;Q123396697;https://www-wikidata-org/wiki/Q123396697;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;1851;P585;;06-110;-34.033333333;19.55
Als er hier ankam, im Jahre 1810, waren hier in Gnadenthal noch die drei Brüder Marsveld, swin und Kühnel thätig, welche 18 Jahr zuvor die hiesige Mission von Neuem angefangen hatten, Grönefloof war erst zwei Jahr vorher begonnen, während jekt 7 Gemeinorte und das Gemeinlein der Kranken auf Robben . seland unter der Pflege der Brüder stehen (mit mehr als 7000 seelen).;https://collections-mun-ca/digital/collection/nachrichten/id/51042/rec/194;NBG 1859;1859_Fritsch_Johannes-xml;Johannes Fritsch;Br. Marsveld;person;;Q117949352;https://www-wikidata-org/wiki/Q117949352;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;1810;P585;;06-112;-34.033333333;19.55
Als dieser einen Ruf nach Nisky als Inspector der dort combinirten Unitäts . Anstalten im Jahr 1808 erhielt, begleitete er seine Eltern dorthin, wobei er unterwegs heftig an der Ruhr erkrankte.;https://collections-mun-ca/digital/collection/nachrichten/id/73981/rec/186;NBG 1851;1851_Kölbing_Friedrich-xml;Friedrich Wilhelm Kölbing;Friedrich Wilhelm Kölbing;person;;Q21517694;https://www-wikidata-org/wiki/Q21517694;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Niesky;location;Q165160;https://www-wikidata-org/wiki/Q165160;1808;P585;;07-007;51.289722222;14.83
Im Jahr 1801 kam ich nach Heidenheim zu .. Herrn Kaufmann Brindeau in Dienst.;https://collections-mun-ca/digital/collection/nachrichten/id/73619/rec/197;NBG 1862;1862_schulz_J_B-xml;Juliana Barbara Schulz (Mackh);Juliana Barbara Schulz;person;;Q124744576;https://www-wikidata-org/wiki/Q124744576;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Heidenheim;location;Q106402537;https://www-wikidata-org/wiki/Q106402537;1801;P585;;08-009;;
Im folgenden Jahre erhielten wir einen Ruf nach Gnadenthal und reisten dem zu Folge im April von Groenekloof ab.;https://collections-mun-ca/digital/collection/nachrichten/id/73619/rec/197;NBG 1862;1862_schulz_J_B-xml;Juliana Barbara Schulz (Mackh);Juliana Barbara Schulz;person;;Q124744576;https://www-wikidata-org/wiki/Q124744576;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;04-xxxx-04;P585;;08-053;-34.033333333;19.55
Im folgenden Jahre erhielten wir einen Ruf nach Gnadenthal und reisten dem zu Folge im April von Groenekloof ab.;https://collections-mun-ca/digital/collection/nachrichten/id/73619/rec/197;NBG 1862;1862_schulz_J_B-xml;Juliane Barbara schulz (Mackh);Johann Gottfried Schulz;person;;Q130902239;https://www-wikidata-org/wiki/Q130902239;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;04-xxxx-04;P585;;08-053;-34.033333333;19.55
Diese und manche andere Erfahrungen gaben oft zur gelogenen Zeit Anlaß besonders mit den Frauen zu einem gottvertraulichen Gespräch, und machten mich an silo sehr anhanglich, so daß es mir recht schwer wurde, 1838 einem Ruf nach Enon zu folgen.;https://collections-mun-ca/digital/collection/nachrichten/id/65386/rec/190;NBG 1855;1855_Hoffmann_M_E-xml;Maria Elisabeth Hoffmann;Maria Elisabeth Hoffmann;person;;Q123464530;https://www-wikidata-org/wiki/Q123464530;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Enon;location;Q5379390;https://www-wikidata-org/wiki/Q5379390;1838;P585;;09-028;-33.398;25.545
Nachdem wir 5 Jahre in der Gemeine Gnadenthal gedient hatten, wurden wir nach Enon berufen.;https://collections-mun-ca/digital/collection/nachrichten/id/73097/rec/197;NBG 1862;1862_Lemmerz_A-xml;Agnes Lemmerz;Agnes Lemmerz;person;;Q115005136;https://www-wikidata-org/wiki/Q115005136;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Enon;location;Q5379390;https://www-wikidata-org/wiki/Q5379390;1820;P585;;10-026;-33.398;25.545
Aber schon zu Ende des Jahres 1827 erhielten wir den Ruf, eine Mission unter den Tambukkis im Kaffernlande anzufangen.;https://collections-mun-ca/digital/collection/nachrichten/id/73097/rec/197;NBG 1862;1862_Lemmerz_A-xml;Agnes Lemmerz;Agnes Lemmerz;person;;Q115005136;https://www-wikidata-org/wiki/Q115005136;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Mission unter den Tambukkis im Kaffernlande;organisation;Q20746152;https://www-wikidata-org/wiki/Q20746152;1827;P585;;10-048;;
wir erhielten nun einen Ruf nach Grünekloof, und obgleich es uns schwer fiel demselben zu folgen, so nahmen wir ihn: doch im Vertrauen auf den Herrn an.;https://collections-mun-ca/digital/collection/nachrichten/id/73097/rec/197;NBG 1862;1862_Lemmerz_A-xml;Agnes Lemmerz;Agnes Lemmerz;person;;Q115005136;https://www-wikidata-org/wiki/Q115005136;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Groenekloof (Mamre);location;Q11142530;https://www-wikidata-org/wiki/Q11142530;;;;10-056;-33.5167;18.4667
"Nachdem wir etwas Über 7 Jahre in Grünekloof gewesen waren , erhielten; wir einen Ruf nach Gnadenthal, dem wir im Juni 1839 folgten.";https://collections-mun-ca/digital/collection/nachrichten/id/73097/rec/197;NBG 1862;1862_Lemmerz_A-xml;Agnes Lemmerz;Agnes Lemmerz;person;;Q115005136;https://www-wikidata-org/wiki/Q115005136;Wirkungsort;P937;https://www-wikidata-org/wiki/Property:P937;Gnadenthal;location;Q1501295;https://www-wikidata-org/wiki/Q1501295;06-1839;P585;;10-057;-34.033333333;19.55
